movieId,imdbId,actor1,actor2,director
8035,117658,782,470981,165472
8042,70379,134,172,165472
8043,107247,362,826198,165472
8044,23042,612847,268225,165472
8045,93137,5745,90225,165472
8057,56541,56,656183,165472
8092,99612,457,471,165472
8093,192657,359197,158856,165472
8094,47849,75,752813,165472
8117,180748,91035,191318,165472
8118,99399,1569,236711,165472
8119,90888,1494,784171,165472
8121,366532,98928,1655112,165472
8125,18455,639563,31098,165472
8126,57495,106539,869927,165472
8128,92593,542009,27083,165472
8131,243508,1844,1272,165472
8132,104346,338614,507963,165472
8136,49363,1033,795289,165472
8137,54462,127693,252111,165472
8138,53611,164153,896035,165472
8142,221111,847607,14558,165472
8143,48308,138987,1811,165472
8147,62794,731772,1954,165472
8153,49456,18,63,165472
8154,53779,52,1179,165472
8157,193253,229923,29774,165472
8158,102820,574,492,165472
8167,26174,1224,14,165472
8169,92494,2025,1788,165472
8183,85478,323,910278,165472
8188,47445,849011,359296,165472
8189,54494,218633,634159,165472
8190,57840,1258,267,165472
8191,64030,9,991,165472
8195,53619,275213,900143,165472
8196,65466,71382,616675,165472
8197,52893,728938,645402,165472
8199,46478,477553,59393,165472
8207,69947,2081,18776,165472
8225,100258,865302,848191,165472
8228,22111,199841,722,165472
8232,32617,1635,1485,165472
8235,14429,516001,205192,165472
8236,49949,763,281766,165472
8238,67350,1285,734454,165472
8239,55601,683831,704719,165472
8241,119630,1772,440229,165472
8253,79833,94528,557968,165472
8254,106307,136,1471,165472
8261,75612,1167,651,165472
8264,73076,1799073,63643,165472
8266,87957,2239,467664,165472
8268,107843,403,321,165472
8270,100112,734,302105,165472
8275,17765,36,180465,165472
8290,73396,833,842,165472
8293,105706,511,228336,165472
8302,21890,579663,2285,165472
8327,330229,437816,632689,165472
8331,33874,12,79213,165472
8335,29192,94135,602005,165472
8336,35019,1677,1537,165472
8337,46816,7,1207,165472
8338,39192,39,73346,165472
8340,79116,142,1526,165472
8341,40662,628579,27,165472
8360,298148,196,552,165472
8361,319262,598,350453,165472
8362,350028,5028,179173,165472
8363,367085,792,366389,165472
8364,367790,5522,117146,165472
8366,332375,540441,601553,165472
8368,304141,705356,341743,165472
8369,297284,47248,4286,165472
8370,363226,1429,38355,165472
8371,296572,4874,272173,165472
8372,356634,5227,1349,165472
8373,327162,173,111,165472
8375,391225,151,1146602,165472
8376,374900,1417647,340973,165472
8378,101746,458,1441,165472
8379,85461,1215,183822,165472
8380,106877,664,932,165472
8382,93175,148,412382,165472
8383,314431,147,1287,165472
8385,55100,1369,13,165472
8387,110857,31096,935498,165472
8391,77235,1821,1411,165472
8402,99166,949385,176861,165472
8405,63759,1884,880521,165472
8410,47542,69,133,165472
8424,20827,790454,606431,165472
8425,100129,893,33,165472
8426,93871,60575,1062593,165472
8427,78766,466327,929609,165472
8446,41841,78,73,165472
8447,47577,607504,231409,165472
8450,27300,545298,14,165472
8451,47885,1229,4282,165472
8454,170259,451122,1953,165472
8456,65889,2231,9303,165472
8458,39040,14,27156,165472
8459,41452,14,105,165472
8461,36777,31,404158,165472
8462,46963,34,742,165472
8463,40495,943837,817,165472
8464,390521,6354549,635455,165472
8465,33774,1791,1805,165472
8477,56119,639058,154001,165472
8481,32851,75,187,165472
8482,37988,1695,368836,165472
8484,53114,619938,33171,165472
8487,54188,13,57,165472
8491,42041,1,56292,165472
8492,44008,799237,365692,165472
8493,100133,546,655,165472
8494,59037,537,268,165472
8495,204137,353,411,165472
8500,71565,197379,31881,165472
8501,91209,442,1367,165472
8502,44030,337113,1257,165472
8506,289944,1806,679,165472
8507,22913,285922,404885,165472
8511,8133,122,701012,165472
8512,75222,316,1204,165472
8518,20641,1256,1948,165472
8521,22835,545298,394244,165472
8526,327437,329,176869,165472
8528,364725,681,852132,165472
8529,362227,158,1876,165472
8530,377752,607865,1380882,165472
8531,381707,915465,5541,165472
8532,348593,1102577,313,165472
8533,332280,165894,1687,165472
8534,338512,1602,237835,165472
8535,352277,177,171,165472
8542,28772,5,555597,165472
8571,64100,81,191685,165472
8574,272045,175185,1275216,165472
8575,243135,851582,269002,165472
8577,342213,4242,231,165472
8578,339840,1290417,1213507,165472
8580,99851,291839,52852,165472
8581,168122,1864,806217,165472
8582,104810,9788,5974575,165472
8587,230512,82909,148923,165472
8588,250468,1287,1212,165472
8591,87910,1595,262,165472
8593,104573,4898,637,165472
8596,78163,634,7042,165472
8600,29870,1,2285,165472
8601,24803,20212,494276,165472
8604,152930,618651,225899,165472
8605,295721,618651,225899,165472
8607,388473,256609,645464,165472
8609,14341,36,848231,165472
8610,86873,188,5499,165472
8611,39370,949835,1072,165472
8614,93693,443,621,165472
8617,53622,72,2131,165472
8620,56732,683831,25954,165472
8622,361596,255,5567,165472
8623,93886,188,435,165472
8626,59125,1088,564759,165472
8632,217788,110083,743605,165472
8633,87597,476484,55666,165472
8636,316654,1497,379,165472
8638,381681,16,365,165472
8640,349683,65411,344435,165472
8641,357413,2071,775,165472
8643,356470,240381,177639,165472
8644,343818,226,5256,165472
8645,390221,1503432,1671035,165472
8650,56196,31,724732,165472
8656,95468,48121,322937,165472
8665,372183,354,4376,165472
8666,327554,932,973,165472
8667,359423,1494947,233079,165472
8670,23563,45903,226158,165472
8677,32475,185568,40049,165472
8684,49902,504641,494179,165472
8685,47216,729157,89606,165472
8690,69280,75531,500038,165472
8695,39169,26,1485,165472
8711,40613,26,1485,165472
8712,29284,205,26,165472
8713,93744,259433,780587,165472
8714,38776,26,807252,165472
8718,40806,14,828594,165472
8720,103007,582,306696,165472
8724,57091,44,1012,165472
8727,72848,661,947,165472
8730,243609,573223,1015,165472
8738,55572,1084,439344,165472
8743,90729,225698,405033,165472
8748,57171,47,52,165472
8753,346091,1075,48195,165472
8754,64840,1749,827137,165472
8755,173772,217,,165472
8765,35432,43,696481,165472
8771,39017,1651,115558,165472
8772,59749,9,1954,165472
8773,35317,1651,115558,165472
8774,38259,1651,115558,165472
8778,38494,1651,115558,165472
8781,368008,942482,1032567,165472
8782,167456,1227232,922937,165472
8783,368447,397171,1618,165472
8784,333766,103785,1539292,165472
8795,275083,432601,14227,165472
8796,60438,609216,799014,165472
8798,369339,129,4937,165472
8799,361841,5261,456,165472
8800,345061,209,407033,165472
8804,96336,1376,167388,165472
8807,366551,158626,256121,165472
8808,368933,4266,267,165472
8809,337960,406975,1584,165472
8810,370263,5125,100556,165472
8813,361309,749263,368,165472
8814,364751,1677499,1677474,165472
8815,204313,1745,1713,165472
8827,83652,107,,165472
8830,366174,582257,83438,165472
8831,324127,1173,1426,165472
8832,374330,422638,620018,165472
8833,241025,321,1701596,165472
8835,338325,369513,677,165472
8836,324554,1326,126284,165472
8838,71115,70592,995,165472
8840,63803,79203,172,165472
8844,78763,836136,951423,165472
8848,46521,409421,814773,165472
8860,337921,715,107,165472
8861,318627,17,347149,165472
8864,339412,517,291,165472
8865,346156,569,179,165472
8866,360201,379,79273,165472
8869,361620,5017,89456,165472
8870,356618,194,1468254,165472
8873,318462,305558,209404,165472
8874,365748,670408,38918,165472
8875,44509,44,95804,165472
8879,71877,1215,2,165472
8880,89560,333,385,165472
8894,76504,1321,1648,165472
8905,103594,367,8,165472
8906,78935,449404,161889,165472
8907,307453,226,134,165472
8908,349710,1618,237,165472
8910,356721,5403,1376,165472
8911,361696,240381,1268888,165472
8912,316732,1451,266422,165472
8914,390384,1503403,1503383,165472
8915,368658,404332,504675,165472
8916,358135,152,182,165472
8917,372588,5295,1778,165472
8918,349416,279,103038,165472
8919,380609,1473,321,165472
8920,46874,1078,38,165472
8921,48563,536167,44,165472
8928,61655,53229,591,165472
8933,90985,584819,77715,165472
8934,103783,365264,522324,165472
8937,390022,671,85407,165472
8938,390538,1668821,1503401,165472
8939,364343,245,227,165472
8943,340012,2091,906,165472
8946,252028,255,1254,165472
8947,391198,1264,4736,165472
8948,375173,179,853041,165472
8949,375063,316079,2006,165472
8950,361862,288,492,165472
8951,383694,1767,334262,165472
8952,365183,1669,719678,165472
8954,396705,12613,21523,165472
8955,360130,6826,829576,165472
8957,387564,1191481,144,165472
8958,350258,4937,913488,165472
8959,337876,173,1080974,165472
8961,317705,5266,456,165472
8964,274407,272,46,165472
8965,338348,158,366667,165472
8966,362269,553,1473,165472
8967,387575,374,236,165472
8968,367479,112,161,165472
8969,317198,25,428121,165472
8970,308644,136,701,165472
8972,368891,115,1208167,165472
8973,275491,305558,555093,165472
8974,345950,444786,317,165472
8977,346491,164,1525717,165472
8978,388419,741,13,165472
8979,390299,1508059,1507619,165472
8981,376541,204,179,165472
8982,327919,862539,1029,165472
8983,385004,43758,490489,165472
8984,349903,93,1876,165472
8985,359013,648,1434,165472
8987,403910,175628,1752652,165472
8989,51516,2147,893862,165472
8998,72272,1,1078,165472
9004,88979,2148,571106,165472
9005,106912,665,1598,165472
9008,32635,362567,1637,165472
9010,364517,133899,182839,165472
9018,391024,1654977,1655282,165472
25746,14142,151606,589105,165472
25750,15324,36,57023,165472
25752,15841,516001,707814,165472
25753,15881,686032,332998,165472
25757,18037,427231,564219,165472
25769,19421,36,570297,165472
25771,20530,54654,60715,165472
25773,21079,64,1195,165472
25782,22718,800302,354325,165472
25788,23427,612847,245304,165472
25795,23948,237597,858,165472
25797,24069,929925,951,165472
25805,24844,663077,20212,165472
25825,27652,796662,75,165472
25826,27884,1318,1635,165472
25827,27996,11,795,165472
25833,28683,1256,1791,165472
25834,28691,861,75,165472
25841,29604,31,1677,165472
25850,30241,31,26,165472
25855,31867,1,485509,165472
25856,32145,643353,59,165472
25865,32701,12,3339,165472
25870,33712,59991,45081,165472
25886,35238,172903,2093,165472
25887,35415,964,28,165472
25898,36506,28249,73899,165472
25905,37077,102787,2149,165472
25906,37094,12,1647,165472
25923,38574,590055,905697,165472
25927,38991,64,949835,165472
25937,40308,23,1,165472
25940,40525,28,8,165472
25946,40876,1805,37,165472
25947,40919,1322,1105,165472
25952,41587,2022,1105,165472
25959,42200,2149,444476,165472
25962,42646,39,1289,165472
25963,42804,408494,408475,165472
25996,47522,23,51,165472
25999,47677,8,6145,165472
26002,48393,8,714878,165472
26003,48434,99677,382193,165472
26038,52278,22,13,165472
26048,53115,619938,33171,165472
26052,53168,489425,338126,165472
26059,54144,847301,60527,165472
26073,55233,619938,33171,165472
26078,55728,867144,817,165472
26082,56058,619938,410968,165472
26084,56262,696481,42925,165472
26085,56264,8,2145,165472
26095,56905,166706,433017,165472
26116,58213,12,14,165472
26122,58430,652961,94903,165472
26124,58530,544045,526515,165472
26131,58946,552483,754272,165472
26133,59026,22817,233358,165472
26142,59418,32,1321,165472
26147,59798,1673,364455,165472
26150,60107,813463,487553,165472
26151,60138,926723,338398,165472
26152,60153,1842,911431,165472
26158,60802,623948,7062,165472
26159,61101,913911,559385,165472
26169,61882,794425,644558,165472
26171,62136,219332,4244,165472
26172,62138,1511,1141,165472
26176,62374,,,165472
26183,62687,136789,6036,165472
26184,62759,631994,33738,165472
26195,63665,528445,1396,165472
26198,63829,84,2,165472
26225,65772,1084,180454,165472
26231,66214,289038,1396,165472
26236,66565,476828,527226,165472
26237,66601,292689,356998,165472
26242,67023,91584,779261,165472
26249,67355,1352,817881,165472
26258,67866,423524,423526,165472
26265,68503,1637,67146,165472
26283,69865,527,833,165472
26285,69945,621406,475157,165472
26303,70698,452288,759022,165472
26308,70842,892857,442,165472
26313,71269,1719,1285,165472
26317,71464,19249,482,165472
26322,71571,355181,124335,165472
26326,71615,423524,75836,165472
26340,72901,136789,6036,165472
26344,73018,432,721073,165472
26347,73179,15253,69759,
26350,73580,197,773932,165472
26357,73820,947,123701,165472
26359,74084,134,367,165472
26365,74559,1228,11,165472
26366,74605,3098949,3097106,165472
26375,75223,698,1049,165472
26386,76141,316,1404,165472
26391,76451,591485,134,165472
26394,76843,843,511,165472
26399,77559,156982,838935,165472
26401,77655,670481,490521,165472
26409,78062,336335,223626,165472
26413,78252,329,803298,165472
26422,79261,1698,1852,165472
26429,79489,1313,756634,165472
26444,81874,429012,429254,
26453,83480,27,40586,
26464,85255,1702,643105,165472
26467,85404,1673,1851,165472
26471,85474,552,2870274,165472
26472,85482,350884,897813,165472
26492,86491,101,983,165472
26498,86994,491777,674701,165472
26504,87065,1794,1056,165472
26510,87225,907726,1116,165472
26523,88117,154412,566525,165472
26524,88275,587548,1213,165472
26527,88461,560962,396159,165472
26528,88727,1227,223157,
26539,89006,163,3679,165472
26542,89110,979,1116,165472
26547,89374,329,1041,165472
26554,89869,492649,746147,165472
26555,90056,829635,199733,165472
26562,90319,864,2138,165472
26564,90557,330143,167388,165472
26567,90856,245,564,165472
26578,91670,430746,281453,165472
26585,92263,862479,334,165472
26587,92337,54007,525557,
26590,93066,12121,15606,165472
26593,93171,499051,1413026,165472
26599,93412,690303,560962,165472
26603,93777,587,662321,165472
26606,93978,2,939153,165472
26612,94357,862479,334,165472
26614,94791,328,646,
26622,95050,501,1371,165472
26629,95444,186151,811562,165472
26630,95655,1391,582,165472
26631,95715,463463,694375,165472
26645,96386,536095,16639,165472
26649,96639,38,169,
26662,97814,847439,75729,165472
26676,99018,1357,48,165472
26680,99329,136,504,165472
26681,99426,504897,156484,165472
26686,99654,107,751274,165472
26693,99864,26789,16055,
26694,99902,159058,1746,165472
26695,99951,925794,68552,165472
26696,100029,241,656188,165472
26700,100280,1385,1059,165472
26701,100339,299192,41904,165472
26704,100685,576,438,165472
26712,101254,49694,60212,165472
26713,101258,2,1041,165472
26717,101420,759535,218723,165472
26726,101786,642145,256121,165472
26729,102015,338,17888,165472
26732,102164,905,971,165472
26736,102293,266658,266652,165472
26741,102395,1785,706619,165472
26743,102587,40803,945839,165472
26745,102609,362,6,165472
26750,102744,633,624,165472
26761,103516,545,75876,
26764,103923,758413,1074,165472
26765,103950,329,939153,165472
26776,104652,605797,441401,165472
26777,104663,516272,768831,165472
26778,104670,1098,364068,165472
26782,104802,130668,169753,165472
26791,105391,14,429,165472
26792,105402,1569,977,165472
26796,105682,809,322,165472
26797,105764,225416,152469,165472
26810,106341,394034,71239,165472
26812,106356,1258,596,165472
26819,106950,483,1748,165472
26828,107612,962102,66371,165472
26838,108170,538,44553,165472
26840,108188,1429,463814,165472
26849,108941,641,208,
26854,109552,236952,903677,165472
26861,109838,222,6669,165472
26865,110200,1472,620429,165472
26870,110442,221,297,165472
26871,110612,367,1337,165472
26875,110917,367,591,165472
26887,112040,276169,92321,
26900,113556,839432,2769,165472
26901,113617,297,1347,165472
26903,113824,393365,1534063,165472
26913,114563,793671,353198,165472
26928,115940,693799,486496,165472
26940,116835,87,383422,165472
26947,117407,91035,121519,165472
26958,118308,295,378404,165472
26965,118760,358,232697,165472
26974,119237,78658,840371,165472
26985,119794,483,7746,165472
26999,120131,111,117,165472
27002,120570,158,780678,
27003,120604,483,593961,165472
27006,120801,63,342,165472
27008,120860,1598,5019,165472
27020,123865,1401,59331,165472
27022,124901,5048,1173,165472
27032,127357,329,274255,165472
27036,130414,554,307,
27074,145600,1251,559,165472
27075,146402,435,347,165472
27105,158131,1731,616,165472
27124,161292,91035,586568,165472
27134,164961,367,133899,165472
27140,165662,865302,351,165472
27155,169590,4857,1127,165472
27156,169858,644527,370677,165472
27176,177262,6194217,440468,165472
27178,177858,1953,666788,165472
27186,181627,3251022,61846,165472
27193,183869,618651,225899,165472
27246,206036,603,783033,165472
27251,207275,1848,487406,
27255,209463,235426,3828,165472
27266,212712,504897,84,165472
27306,230025,1601,417,165472
27311,233298,295115,175834,165472
27317,235198,410903,793402,165472
27320,235618,143366,573862,165472
27328,239655,875495,559696,165472
27329,239894,248469,125832,165472
27368,250223,367,201,165472
27369,250440,31222,58294,165472
27370,250491,212472,484202,165472
27373,250934,1608,5048,165472
27397,260991,498472,496932,165472
27408,265651,935653,518,165472
27416,269389,267241,677471,165472
27420,270688,84277,1111,165472
27426,271946,329,874676,165472
27434,273517,1593,565,165472
27441,275230,473802,620217,165472
27450,276830,1993,496,165472
27473,283877,5109,638,165472
27478,284837,56187,729256,165472
27480,285005,14558,847607,165472
27482,285492,558182,94387,165472
27491,286751,441964,39591,165472
27513,290661,389463,1035805,165472
27523,293715,102858,432428,165472
27537,298482,38211,587884,165472
27539,298504,2301006,2109355,165472
27549,301167,14558,1131117,165472
27555,302585,1091328,1088527,165472
27563,304262,767984,559698,165472
27584,308152,936403,5417,165472
27592,310775,81428,793784,165472
27595,311361,135843,1142966,165472
27604,312843,410903,619185,165472
27611,314979,1579,1521,
27618,318081,737465,538443,165472
27619,318403,1447,754676,165472
27627,320193,812555,600668,165472
27644,323807,72768,60309,165472
27660,328832,724656,781899,165472
27664,330099,1252,1721,165472
27667,330500,648764,1234975,165472
27674,331811,1794,380231,165472
27683,334541,343447,98597,165472
27685,334965,102244,87743,165472
27689,337103,606,536095,165472
27692,337824,104,47248,165472
27695,337930,526019,187471,165472
27704,338763,297885,6857571,165472
27705,339135,241,852753,165472
27706,339291,12,14582,165472
27708,340477,288976,130536,
27716,342492,509263,586568,165472
27721,344510,851582,880484,165472
27722,345549,38355,1428199,165472
27728,347246,960033,848968,165472
27731,347618,407514,35456,165472
27741,351817,760796,594533,165472
27744,352343,583856,320988,165472
27746,353489,673932,281956,165472
27751,355987,507,105672,
27762,361462,434,351,165472
27768,363532,94789,524528,165472
27769,363579,267812,227003,165472
27772,364385,645648,411725,165472
27773,364569,158856,949167,165472
27776,365190,201669,962,165472
27778,365265,410622,673932,165472
27784,366292,793069,875495,165472
27788,366627,4778,461136,165472
27790,366777,137502,1375797,165472
27793,367093,113117,121404,165472
27801,368909,1388074,1002207,165472
27802,369060,938893,874676,165472
27803,369702,849,749104,165472
27808,371246,1191,495,165472
27815,372824,43204,7571,165472
27816,373283,21607,689168,165472
27820,373861,1480575,148198,165472
27821,373926,173,576,165472
27822,374102,752436,1047403,165472
27826,374277,592993,1492,165472
27829,375073,1787777,1766251,165472
27830,375104,1029,1231,165472
27831,375912,185819,362766,165472
27834,376968,1426607,142472,165472
27837,377062,598,879085,165472
27838,377091,191412,445987,165472
27839,377109,915208,48932,165472
27846,379225,586326,3950227,165472
27850,379593,1724413,1722405,165472
27865,384819,1475754,463188,165472
27866,385017,532193,1584,165472
27869,386064,41752,1047193,165472
27873,387412,381723,5515,165472
27878,388789,2100653,2099087,165472
27879,388888,1500043,1214127,165472
27882,389326,1677648,5010231,165472
27899,399877,559144,5006,165472
27904,405296,168262,375,165472
27905,405821,410832,39591,165472
27912,418038,14614,1736409,165472
30707,405159,142,5476,165472
30745,361668,1091312,949052,165472
30749,395169,332,179673,165472
30793,367594,136,383603,165472
30803,423866,1165901,1030819,165472
30810,362270,195,5562,165472
30812,338751,138,949,165472
30816,293508,12493,2536,165472
30818,363473,228,98378,165472
30820,361127,102,4979,165472
30822,385267,598,33341,165472
30825,290002,134,1774,165472
30846,364961,576,915208,165472
30848,369672,237,42406,165472
30850,379889,199,46,165472
30883,396592,86038,695497,165472
30890,345032,744107,1648,165472
30892,390123,683978,266824,165472
30894,375210,474,921979,165472
30898,365885,26,126,165472
30994,81063,527,267,165472
31000,92035,257,323,165472
31030,40458,205,895,165472
31038,90037,1852,368,165472
31049,98042,17143,36544,165472
31083,104804,197,289,165472
31086,70246,83742,559487,165472
31101,326208,5048,2077,165472
31114,373024,244,386472,165472
31116,34167,11,974,165472
31123,310203,367,606,165472
31150,76929,35709,919934,165472
31162,352520,1691,234,165472
31184,401233,461981,467558,165472
31193,76363,1982,560076,165472
31221,357277,495,899681,165472
31223,376105,339304,659363,165472
31225,393162,168,114532,165472
31260,29942,75,1682,165472
31297,26421,69409,579663,165472
31309,54248,1128,759395,165472
31364,353969,81428,1235292,165472
31367,109402,221,1785,165472
31410,363163,4486,487884,165472
31420,398712,16,401,165472
31422,368578,1084,505,165472
31424,369226,225,5346,165472
31427,382077,134,266824,165472
31431,357507,5538,221043,165472
31433,372532,5226,551,165472
31435,417791,1017414,454419,165472
31437,408664,1625874,1626086,165472
31445,362590,369,1872,165472
31522,79095,778016,530594,165472
31545,54407,176039,449191,165472
31553,106761,1598,1092,165472
31590,46451,300064,201833,165472
31610,363290,955471,1091782,165472
31617,54847,32,47,165472
31658,347149,47962,45412,165472
31660,348121,840551,875364,165472
31664,184526,329,795517,165472
31685,386588,226,578949,165472
31692,327210,55613,1505,165472
31694,361411,706787,37654,165472
31696,360486,206,1838,165472
31698,362165,5085,1086,165472
31700,317132,1455681,1099,165472
31702,424227,1714874,1716931,165472
31737,58997,59,528595,165472
31804,403358,450975,579828,165472
31851,24601,491048,1316,165472
31867,331933,169,147825,165472
31878,373074,159507,271815,165472
31903,288330,312064,190691,165472
31909,104139,236952,1061,165472
31921,75194,273,603,165472
31923,72281,1657,79,165472
31925,73639,532,869,165472
31952,373981,1908,610904,165472
31973,39417,595531,686035,165472
32009,422093,253708,4996,165472
32011,257516,5577,61655,165472
32017,395699,4874,334179,165472
32019,377471,237,235,165472
32022,424129,1976194,1977213,165472
32029,340163,246,1629,165472
32031,358082,716,932,165472
32058,101590,432,1512,165472
32060,17739,478851,354878,165472
32116,87835,122675,913637,165472
32139,58886,32,1322,165472
32160,25919,858,1479,165472
32179,51378,603402,740067,165472
32213,377713,72124,399126,165472
32234,76245,404,603,165472
32243,345853,117368,147767,165472
32289,396652,5502,349,165472
32291,378947,1728,672495,165472
32294,347540,429888,751275,165472
32296,385307,113,5093,165472
32298,372237,517,511,165472
32300,367631,1246371,108287,165472
32302,430289,4725,124079,165472
32314,374639,1348,1128564,165472
32371,40202,71,2017,165472
32387,60277,619938,33171,165472
32392,292886,333466,29278,165472
32440,102095,1298,715953,165472
32442,109936,15,18,165472
32456,110008,1525033,1228447,165472
32460,119472,1709,509583,165472
32469,48801,7,712731,165472
32511,64451,271799,161157,165472
32515,96409,438,557956,165472
32554,113799,157133,250752,165472
32582,424565,2070081,410294,165472
32584,357110,4741,358,165472
32587,401792,4695,1226817,165472
32589,388500,1451,224,165472
32596,318649,15617,39678,165472
32598,332047,106,266422,165472
32600,377059,84,151654,165472
32620,356999,44535,620964,165472
32632,70022,86706,1241,165472
32649,76085,47,52,165472
32657,93488,634159,1626,165472
32659,274155,44535,244707,165472
32666,376717,295115,654104,165472
32728,74806,149,64,165472
32743,235712,62009,848948,165472
32770,386342,1567,860947,165472
32799,22183,880946,927236,165472
32862,63821,13,1417,165472
32875,40497,213948,291289,165472
32892,56111,122168,958284,165472
32898,417,29244,76933,165472
32906,75404,68745,331724,165472
32914,319970,79374,165101,165472
32917,55805,813082,318581,165472
33004,371724,47155,15125,165472
33085,384806,5351,313534,165472
33090,277909,566167,516486,165472
33124,384369,726262,771713,165472
33126,79180,698,148,165472
33132,403537,797421,1099891,165472
33138,362004,264506,682922,165472
33145,391304,1605,511,165472
33148,388183,26364,1542,165472
33154,413845,1075,1933035,165472
33158,329774,353,168,165472
33162,320661,359398,790688,165472
33164,397065,193846,614877,165472
33166,375679,3741,49079,165472
33171,370986,255175,153028,165472
33188,89601,57163,829252,165472
33201,177747,721,849,165472
33237,28216,22,531776,165472
33294,90248,79406,593911,165472
33310,387892,38449,623311,165472
33312,19777,2580347,555688,165472
33421,342272,6826,597,165472
33435,379357,454697,18273,165472
33437,342258,1472,151,165472
33493,121766,191,204,165472
33495,384642,2071,38,165472
33499,369735,182,404,165472
33558,337721,1608,1266776,165472
33564,55913,52,733598,165472
33615,351283,1774,1674,165472
33629,106233,567574,1293,165472
33639,438205,2314513,285724,165472
33644,449086,1745,542759,165472
33646,398165,1191,1674,165472
33649,384504,472891,104,165472
33660,352248,128,25,165472
33669,403508,848554,88127,165472
33672,355702,1440281,386472,165472
33677,436727,1929526,2825653,165472
33679,356910,93,1401,165472
33681,424774,1210124,1731786,165472
33683,338095,208426,494069,165472
33725,388139,443373,60705,165472
33779,184424,41285,,165472
33781,43949,1791,39,165472
33794,372784,288,323,165472
33801,399102,556036,1122636,165472
33815,380623,240381,181,165472
33826,384488,124666,437584,165472
33830,400497,51782,474,165472
33834,418819,48932,491,165472
33836,374536,173,2071,165472
33838,436724,2286839,1815469,165472
33880,415978,370035,43238,165472
33893,395125,86595,1014577,165472
33896,420251,499,490597,165472
33903,408777,117709,421799,165472
33966,106613,608,325382,165472
34018,31060,5,555597,165472
34048,407304,129,266824,165472
34072,428803,7565,196,165472
34129,376108,1454,733185,165472
34143,382628,124,604,165472
34148,411270,244151,3439,165472
34150,120667,344435,4695,165472
34153,436613,2137535,1854513,165472
34162,396269,5562,681,165472
34164,361693,1435,176869,165472
34271,410097,5024,26364,165472
34292,99740,56671,6563,165472
34312,330111,372423,503627,165472
34319,399201,191,42406,165472
34321,408524,671,1427,165472
34323,395584,354085,608405,165472
34326,403217,685856,1305,165472
34330,368089,1073,1457,165472
34332,405325,294,621,165472
34334,382992,524197,4754,165472
34336,417001,178,131,165472
34338,436078,16923,4517,165472
34359,60453,51,869,165472
34397,193364,241,32,165472
34405,379786,277213,868659,165472
34437,412019,195,365,165472
34450,98019,329,611315,165472
34482,43362,714878,448765,165472
34520,377818,424216,5405,165472
34523,406650,6826,4741,165472
34528,418773,111,276238,165472
34530,367652,1705,341176,165472
34532,397101,5028,1687,165472
34534,430105,242,879085,165472
34536,326905,973,290556,165472
34540,381505,939697,905858,165472
34542,427312,1348,2113368,165472
34800,89839,1555,136,165472
34811,396184,586568,843237,165472
35015,361715,1455235,1714,165472
35347,47834,372649,219062,165472
35807,49830,8,1229,165472
35836,405422,136797,1416,165472
35957,421239,1046097,614165,165472
36276,387898,809,3,165472
36289,133385,201,367,165472
36363,91341,529402,503095,165472
36397,361089,191,315041,165472
36401,355295,1996295,525656,165472
36477,401244,79529,6969,165472
36509,402901,369513,4827,165472
36517,387131,146,1838,165472
36519,388482,5458,309348,165472
36525,425123,702,749263,165472
36527,377107,569,164,165472
36529,399295,115,5256,165472
36533,384286,2048313,60669,165472
36535,404030,1778479,704,165472
36537,318761,65819,973,165472
36708,385690,532235,97504,165472
36850,95403,329,1041,165472
36931,386005,329,874866,165472
37211,32536,5,555597,165472
37240,436971,1527186,38781,165472
37380,419706,881631,683253,165472
37382,421054,461136,62,165472
37384,348333,5351,267506,165472
37386,402022,234,190744,165472
37444,87289,734,593306,165472
37475,350261,602,182,165472
37477,399327,168,506405,165472
37495,430651,38355,368068,165472
37545,80149,1428,559837,165472
37720,404032,1473,929489,165472
37727,408790,149,765597,165472
37729,121164,136,307,165472
37731,385002,704,402271,165472
37733,399146,1557,4742,165472
37736,380599,126328,842596,165472
37739,388980,1412815,705211,165472
37741,379725,1738584,827274,165472
37830,385700,757327,411683,165472
37844,403455,510168,564277,165472
37853,378109,908094,4695,165472
37857,366780,50306,58029,165472
38038,312004,758608,146,165472
38061,373469,375,174,165472
38095,456912,496932,1086555,165472
38159,95467,843772,523821,165472
38164,32194,12,964,165472
38198,424024,2769148,27721,165472
38294,402057,1970058,1872855,165472
38304,367555,1168,2152732,165472
38388,380389,34605,68647,165472
38583,92240,221,1024,165472
38798,388125,139,609845,165472
38886,367089,99724,1099,165472
38992,417217,199,19,165472
39183,388795,5132,350453,165472
39231,368709,89217,379,165472
39234,395972,234,193524,165472
39292,433383,1099,657,165472
39307,418647,621,266824,165472
39381,421238,934019,852965,165472
39400,432291,919991,1192254,165472
39414,338427,188,132,165472
39427,371257,191,331516,165472
39435,386140,1642653,575339,165472
39444,384680,115,323,165472
39446,432348,68551,809938,165472
39449,387514,235,658,165472
39516,330702,4851,144812,165472
39715,436058,506405,1561561,165472
39801,425661,112634,1185734,165472
39869,342735,397171,207218,165472
40148,365686,5458,501,165472
40278,418763,350453,531924,165472
40339,371606,103785,519,165472
40412,419677,175916,834282,165472
40414,424205,1208167,221745,165472
40478,69005,926183,1463,165472
40491,98532,653669,758825,165472
40578,200768,386179,441351,165472
40581,433400,5351,5442,165472
